"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903046","meiotic cell cycle process","43/1618","192/14562",0.223958333333333,2.015625,5.00848318879348,4.96305091039796e-06,0.000455675369180098,0.00042830111067966,"RAD51AP1/MASTL/CDC20/CCNA1/RAD54L/CCNE1/TTK/PLK1/STRA8/FBXO5/PTTG1/CKS2/CCNB2/NCAPD2/FANCA/STAG3/MSH6/CYP26B1/KIF18A/NCAPH/NDC80/MND1/TRIP13/RAD51/AURKA/NDC1/ASPM/MCMDC2/CDC25A/NUF2/KNL1/SMC2/CALR/HUS1B/MYBL1/INCENP/BAG6/NPPC/BRME1/GPR3/SKA1/SKA3/FANCD2",43
"GO:1904666","regulation of ubiquitin protein ligase activity","9/1618","15/14562",0.6,5.4,6.0278466335958,6.76518002684695e-06,0.000610783003423832,0.000574090803330855,"CDKN2A/CDC20/PLK1/FBXO5/UBE2S/UBE2C/MAD2L1/RPS7/MAD2L2",9
"GO:0000727","double-strand break repair via break-induced replication","8/1618","12/14562",0.666666666666667,6,6.12603872951061,7.49093296656806e-06,0.0006652194078672,0.000625256993257803,"CDC7/MCM7/MCM2/CDC45/MCMDC2/GINS4/MCM6/MCM5",8
"GO:0044839","cell cycle G2/M phase transition","36/1618","152/14562",0.236842105263158,2.13157894736842,4.95821403055248,7.68288059345672e-06,0.000671260712496049,0.000630935372335316,"CDK6/MASTL/CDC20/TICRR/FOXM1/PLK1/MELK/KIF14/CENPF/FBXO5/CDC7/CLSPN/CCNB2/BLM/BIRC5/BARD1/CCNA2/ORC1/GTPBP4/PINX1/AVEN/SKP2/NDC80/CHEK1/AURKA/AURKB/CDC25A/NBN/CDK1/TPD52L1/CHMP4C/CCNQ/HUS1B/ATAD5/NES/CCNY",36
"GO:0006310","DNA recombination","62/1618","324/14562",0.191358024691358,1.72222222222222,4.64803581109808,1.21130257383373e-05,0.00104152794324719,0.000978959156162699,"RAD51AP1/EID3/BCL11B/PELI1/RAD54L/PLK1/AUNIP/CGAS/CDC7/H1-3/RNF8/BLM/MMS22L/PGBD5/RECQL/MSH6/BARD1/HMGB2/EXO1/FBH1/SKP2/TERT/RNF168/MND1/PARPBP/CHEK1/MSH2/ING3/HSPD1/SEM1/MCM7/MCM2/TRIP13/PRKDC/CDC45/RAD51/H1-4/PIF1/RIF1/MCMDC2/SMC5/NBN/RFWD3/H2AX/TFRC/RHNO1/HMGB3/KDM4D/UCHL5/MCM8/HUS1B/ATAD5/GINS4/MAD2L2/KIN/MCM6/BRME1/RMI2/XRCC2/FANCD2/HROB/MCM5",62
"GO:0033044","regulation of chromosome organization","49/1618","238/14562",0.205882352941176,1.85294117647059,4.69057420232013,1.33595007827469e-05,0.00113075649593969,0.00106282738957478,"EID3/CDCA8/CDC20/TTK/PLK1/CENPF/NCAPG2/FBXO5/NCAPD2/BIRC5/SPC24/BUB1B/PINX1/NCAPH/DLGAP5/UBE2C/HASPIN/NEK2/NDC80/BUB1/DKC1/DPF3/MAD2L1/TRIP13/NCAPG/PIF1/AURKB/NUF2/SMC5/KNL1/NBN/ZW10/MYC/CDK1/SMC2/UCHL5/DDX11/MAD2L2/CCT6A/INCENP/CENPE/BAZ1B/PML/CCT4/SKA1/RMI2/SKA3/SMARCC1/HNRNPU",49
"GO:0051321","meiotic cell cycle","52/1618","259/14562",0.200772200772201,1.80694980694981,4.6326921564985,1.54132787309865e-05,0.0012845189367039,0.00120735269994788,"RAD51AP1/MASTL/CDC20/CCNA1/RAD54L/CCNE1/TTK/PLK1/PIWIL4/STRA8/FBXO5/PTTG1/CKS2/CCNB2/NCAPD2/FANCA/STAG3/MSH6/CYP26B1/EXO1/KIF18A/NCAPH/NEK2/NDC80/MND1/TRIP13/RAD51/AURKA/NDC1/ASPM/MCMDC2/CDC25A/NUF2/KNL1/NBN/ZW10/RBM7/H2AX/SMC2/CALR/HUS1B/MYBL1/INCENP/SMC1B/BAG6/NPPC/BRME1/GPR3/SKA1/SKA3/XRCC2/FANCD2",52
"GO:0030111","regulation of Wnt signaling pathway","60/1618","314/14562",0.191082802547771,1.71974522292994,4.55845077441975,1.74233089364581e-05,0.00143003128043627,0.00134412352991464,"FZD9/SIX3/DLX5/TCF7L1/WNK2/BARX1/FOXL1/SOX10/EGFR/SFRP1/SOSTDC1/NOTCH1/LGR6/WWTR1/AMER1/TMEM131L/GPRC5B/LGR4/SOX4/APCDD1L/FZD7/TLE4/TMEM237/CDH3/NRARP/MACF1/FRZB/MLLT3/TERT/SNAI2/GRB10/DKK1/MDFIC/NXN/PRICKLE1/PTK7/FERMT1/ATP6V1C2/KANK1/SOX9/NFATC1/DEPDC1B/CDH2/LGR5/ASPM/HSP90B1/PPM1B/PPP2R3A/DISC1/YAP1/MDK/TBL1XR1/MAD2L2/TNFAIP3/CTHRC1/APP/NOTUM/OTULIN/CCNY/TLE1",60
"GO:0140013","meiotic nuclear division","38/1618","170/14562",0.223529411764706,2.01176470588235,4.69130877479503,1.80803102606858e-05,0.0014618065773453,0.00137398995649548,"RAD51AP1/MASTL/CDC20/CCNA1/RAD54L/CCNE1/TTK/PLK1/STRA8/FBXO5/PTTG1/CKS2/CCNB2/FANCA/STAG3/CYP26B1/KIF18A/NCAPH/NDC80/MND1/TRIP13/RAD51/AURKA/NDC1/ASPM/MCMDC2/NUF2/KNL1/SMC2/CALR/MYBL1/INCENP/BAG6/BRME1/GPR3/SKA1/SKA3/FANCD2",38
"GO:2000179","positive regulation of neural precursor cell proliferation","16/1618","47/14562",0.340425531914894,3.06382978723404,5.01031340452935,2.60732377575049e-05,0.00207704013135888,0.00195226394788005,"FZD9/ID4/SMO/SOX10/NOTCH1/ITGB1/LYN/ASPM/TOX/DISC1/MDK/FLNA/WDR62/LHX2/NR2E1/NES",16
