"gene_id","gene_name","gene_biotype","baseMean","log2FoldChange","pvalue","padj","direction"
"ENSG00000124615","MOCS1","protein_coding",679.185221170683,1.1255905991503,0.00129099640726521,0.0109789618333929,"Higher_in_ER_pos"
"ENSG00000156398","SFXN2","protein_coding",1430.21999867086,0.919026601177785,0.00129514985943372,0.0109945891062344,"Higher_in_ER_pos"
"ENSG00000115266","APC2","protein_coding",413.198834672017,0.804373672474897,0.00130186392544398,0.0110417132399202,"Higher_in_ER_pos"
"ENSG00000277494","GPIHBP1","protein_coding",216.560773576111,2.16669607016213,0.00130145684460642,0.0110417132399202,"Higher_in_ER_pos"
"ENSG00000119938","PPP1R3C","protein_coding",290.083901843378,2.05025305134722,0.00130932048293052,0.0110930502096646,"Higher_in_ER_pos"
"ENSG00000155666","KDM8","protein_coding",316.224589088285,0.889091726017887,0.00131064577110854,0.0110963723554842,"Higher_in_ER_pos"
"ENSG00000159788","RGS12","protein_coding",3838.79272489981,0.676509431483099,0.00131883336626326,0.011155744153826,"Higher_in_ER_pos"
"ENSG00000150051","MKX","protein_coding",51.2865764428081,2.08647893384479,0.00132159993669993,0.0111741686544664,"Higher_in_ER_pos"
"ENSG00000120832","MTERF2","protein_coding",945.624657014393,0.983632277759477,0.00134205820369324,0.0113219392661638,"Higher_in_ER_pos"
"ENSG00000171163","ZNF692","protein_coding",10874.2525835824,1.14431473729598,0.00137828537791703,0.0115710165016111,"Higher_in_ER_pos"
"ENSG00000101019","UQCC1","protein_coding",1892.63598608132,0.652593659282991,0.00138838728662537,0.0116455276382579,"Higher_in_ER_pos"
"ENSG00000160862","AZGP1","protein_coding",19390.6978442554,1.30558384125467,0.00140037287609792,0.0117305165051167,"Higher_in_ER_pos"
"ENSG00000115556","PLCD4","protein_coding",421.50013791985,1.54198508861045,0.00142061414787225,0.0118738832165907,"Higher_in_ER_pos"
